student_id,payment_amount,refund_requested,discount_used
S2893,100,0,0
S2894,100,0,0
S2895,200,0,0
S2896,0,0,0
S2897,200,0,0
S2898,200,0,1
S2899,100,0,1
S2900,200,0,1
S2901,300,0,1
S2902,300,0,1
S2903,100,0,0
S2904,300,0,0
S2905,100,0,1
S2906,300,0,0
S2907,200,0,0
S2908,300,1,0
S2909,0,0,0
S2910,200,0,0
S2911,300,0,1
S2912,300,0,0
S2913,0,0,0
S2914,200,0,0
S2915,300,0,0
S2916,200,0,1
S2917,200,0,1
S2918,200,0,0
S2919,300,0,0
S2920,100,0,0
S2921,300,0,0
S2922,200,0,0
S2923,0,0,0
S2924,100,0,0
S2925,300,0,0
S2926,100,0,1
S2927,300,0,1
S2928,200,0,0
S2929,200,0,0
S2930,200,0,0
S2931,100,0,0
S2932,100,1,1
S2933,200,0,0
S2934,100,0,1
S2935,300,0,1
S2936,100,0,0
S2937,100,0,1
S2938,100,0,1
S2939,100,0,0
S2940,100,0,0
S2941,100,0,0
S2942,300,0,0
S2943,0,0,0
S2944,0,0,0
S2945,100,0,0
S2946,0,0,0
S2947,0,0,0
S2948,200,0,1
S2949,300,0,0
S2950,100,0,0
S2951,300,0,0
S2952,300,0,0
S2953,100,0,0
S2954,100,0,0
S2955,0,0,0
S2956,300,0,1
S2957,200,0,0
S2958,200,0,0
S2959,300,0,0
S2960,100,0,1
S2961,300,0,0
S2962,0,0,0
S2963,0,0,0
S2964,200,1,0
S2965,200,0,0
S2966,0,0,0
S2967,100,0,0
S2968,200,0,0
S2969,300,0,0
S2970,300,0,1
S2971,100,0,0
S2972,100,0,0
S2973,300,0,1
S2974,200,0,0
S2975,300,0,0
S2976,300,0,0
S2977,300,0,0
S2978,100,0,1
S2979,200,0,1
S2980,0,0,0
S2981,300,0,0
S2982,300,0,1
S2983,200,0,0
S2984,100,0,0
S2985,200,0,1
S2986,200,0,1
S2987,200,0,1
S2988,200,0,0
S2989,200,0,0
S2990,200,0,1
S2991,200,0,0
S2992,200,0,1
S2993,0,0,0
S2994,100,0,1
S2995,0,0,0
S2996,300,0,0
S2997,200,0,0
S2998,100,0,0
S2999,100,0,0
S3000,300,0,0
S3001,200,0,0
S3002,200,0,0
S3003,300,0,1
S3004,300,0,0
S3005,0,0,0
S3006,300,0,0
S3007,200,0,0
S3008,100,0,1
S3009,100,0,1
S3010,200,0,0
S3011,0,0,0
S3012,100,0,0
S3013,100,0,1
S3014,200,0,1
S3015,0,0,0
S3016,100,0,0
S3017,300,0,1
S3018,300,0,1
S3019,300,1,1
S3020,0,0,0
S3021,300,0,0
S3022,0,0,0
S3023,200,0,0
S3024,100,1,0
S3025,100,0,1
S3026,0,0,0
S3027,100,0,0
S3028,100,0,0
S3029,200,0,1
S3030,300,0,0
S3031,0,0,0
S3032,100,0,0
S3033,200,0,1
S3034,300,0,0
S3035,200,0,1
S3036,100,0,1
S3037,0,0,0
S3038,0,0,0
S3039,300,0,1
S3040,0,0,0
S3041,0,0,0
S3042,100,0,0
S3043,0,0,0
S3044,0,0,0
S3045,0,0,0
S3046,0,0,0
S3047,100,1,0
S3048,0,0,0
S3049,0,0,0
S3050,300,0,1
S3051,100,0,0
S3052,200,0,0
S3053,0,0,0
S3054,100,0,1
S3055,100,0,1
S3056,100,0,1
S3057,100,0,0
S3058,300,0,0
S3059,200,0,1
S3060,200,0,0
S3061,300,0,0
S3062,300,0,0
S3063,200,0,0
S3064,0,0,0
S3065,0,0,0
S3066,0,0,0
S3067,300,0,0
S3068,0,0,0
S3069,300,0,0
S3070,300,0,0
S3071,200,0,1
S3072,0,0,0
S3073,300,0,0
S3074,0,0,0
S3075,200,0,0
S3076,0,0,0
S3077,200,0,0
S3078,300,0,0
S3079,0,0,0
S3080,0,0,0
S3081,300,0,0
S3082,300,0,0
S3083,200,0,1
S3084,100,0,0
S3085,300,0,1
S3086,100,0,0
S3087,300,0,0
S3088,200,0,1
S3089,0,0,0
S3090,300,0,0
S3091,0,0,0
S3092,0,0,0
S3093,200,0,1
S3094,100,0,0
S3095,0,0,0
S3096,300,0,1
S3097,0,0,0
S3098,0,0,0
S3099,300,0,1
S3100,0,0,0
S3101,0,0,0
S3102,300,0,0
S3103,300,0,1
S3104,0,0,0
S3105,200,0,1
S3106,0,0,0
S3107,100,0,1
S3108,100,0,0
S3109,200,0,1
S3110,100,1,0
S3111,0,0,0
S3112,0,0,0
S3113,200,0,0
S3114,0,0,0
S3115,300,0,0
S3116,200,0,0
S3117,0,0,0
S3118,300,0,0
S3119,300,0,1
S3120,200,0,1
S3121,300,0,1
S3122,200,0,0
S3123,300,0,0
S3124,300,0,1
S3125,0,0,0
S3126,0,0,0
S3127,0,0,0
S3128,200,0,0
S3129,0,0,0
S3130,300,0,0
S3131,0,0,0
S3132,300,0,0
S3133,0,0,0
S3134,200,0,0
S3135,200,0,1
S3136,200,0,0
S3137,0,0,0
S3138,200,0,1
S3139,0,0,0
S3140,300,0,0
S3141,300,0,1
S3142,0,0,0
S3143,100,0,1
S3144,100,0,0
S3145,0,0,0
S3146,200,0,0
S3147,0,0,0
S3148,0,0,0
S3149,100,0,0
S3150,0,0,0
S3151,200,0,1
S3152,0,0,0
S3153,200,0,0
S3154,200,0,0
S3155,200,0,0
S3156,300,0,0
S3157,0,0,0
S3158,0,0,0
S3159,300,0,0
S3160,200,0,0
S3161,0,0,0
S3162,300,0,0
S3163,300,0,0
S3164,100,0,0
S3165,300,0,0
S3166,200,0,0
S3167,0,0,0
S3168,300,0,0
S3169,200,0,1
S3170,0,0,0
S3171,200,0,0
S3172,300,0,0
S3173,200,0,0
S3174,300,1,0
S3175,0,0,0
S3176,200,0,0
S3177,200,0,0
S3178,300,0,0
S3179,100,0,0
S3180,100,0,1
S3181,300,0,0
S3182,200,0,0
S3183,200,1,0
S3184,100,0,1
S3185,200,0,0
S3186,300,0,0
S3187,300,0,0
S3188,100,0,1
S3189,100,0,0
S3190,0,0,0
S3191,300,0,0
S3192,0,0,0
S3193,200,0,0
S3194,300,0,0
S3195,200,0,0
S3196,300,0,0
S3197,100,0,0
S3198,0,0,0
S3199,0,0,0
S3200,300,0,0
S3201,300,0,0
S3202,100,0,0
S3203,0,0,0
S3204,0,0,0
S3205,200,0,1
S3206,100,0,0
S3207,300,0,0
S3208,300,0,0
S3209,200,0,0
S3210,200,0,1
S3211,0,0,0
S3212,200,0,0
S3213,300,0,0
S3214,0,0,0
S3215,300,0,0
S3216,200,0,0
S3217,300,0,0
S3218,200,1,1
S3219,0,0,0
S3220,0,0,0
S3221,300,0,1
S3222,0,0,0
S3223,200,0,0
S3224,100,0,0
S3225,300,0,0
S3226,300,0,0
S3227,0,0,0
S3228,100,0,1
S3229,100,0,0
S3230,100,0,1
S3231,300,0,1
S3232,100,0,0
S3233,0,0,0
S3234,100,1,0
S3235,300,1,0
S3236,300,0,1
S3237,300,0,0
S3238,100,0,0
S3239,300,0,1
S3240,0,0,0
S3241,200,0,0
S3242,200,0,0
S3243,200,0,1
S3244,200,0,0
S3245,200,0,0
S3246,0,0,0
S3247,300,0,0
S3248,300,0,0
S3249,200,0,1
S3250,0,0,0
S3251,300,0,0
S3252,0,0,0
S3253,100,0,1
S3254,0,0,0
S3255,200,0,1
S3256,200,0,1
S3257,200,0,0
S3258,100,0,0
S3259,300,1,0
S3260,200,0,1
S3261,200,0,0
S3262,0,0,0
S3263,0,0,0
S3264,100,0,1
S3265,200,0,0
S3266,200,0,0
S3267,300,0,0
S3268,200,0,0
S3269,0,0,0
S3270,0,0,0
S3271,300,0,1
S3272,100,0,0
S3273,0,0,0
S3274,300,0,0
S3275,200,1,0
S3276,100,0,0
S3277,100,0,0
S3278,100,0,0
S3279,300,0,0
S3280,200,0,0
S3281,200,0,1
S3282,0,0,0
S3283,0,0,0
S3284,100,0,0
S3285,200,0,0
S3286,200,0,1
S3287,100,0,0
S3288,300,0,0
S3289,200,0,0
S3290,0,0,0
S3291,200,1,1
S3292,200,0,0
S3293,300,0,0
S3294,300,0,0
S3295,0,0,0
S3296,300,0,0
S3297,0,0,0
S3298,0,0,0
S3299,300,0,0
S3300,300,0,1
S3301,0,0,0
S3302,0,0,0
S3303,200,0,0
S3304,0,0,0
S3305,200,0,0
S3306,0,0,0
S3307,200,0,1
S3308,0,0,0
S3309,0,0,0
S3310,0,0,0
S3311,200,0,1
S3312,200,0,0
S3313,300,0,0
S3314,300,0,1
S3315,300,0,1
S3316,300,0,0
S3317,200,0,0
S3318,100,0,1
S3319,200,0,0
S3320,200,0,0
S3321,200,0,1
S3322,100,0,1
S3323,300,0,0
S3324,100,0,1
S3325,200,0,1
S3326,300,0,1
S3327,0,0,0
S3328,200,0,0
S3329,200,0,0
S3330,100,0,0
S3331,0,0,0
S3332,200,0,1
S3333,100,0,0
S3334,0,0,0
S3335,300,0,1
S3336,300,0,0
S3337,0,0,0
S3338,300,1,1
S3339,200,0,1
S3340,200,0,1
S3341,200,0,0
S3342,200,0,0
S3343,200,0,1
S3344,100,0,0
S3345,0,0,0
S3346,0,0,0
S3347,300,0,0
S3348,300,0,0
S3349,300,0,1
S3350,200,0,0
S3351,0,0,0
S3352,0,0,0
S3353,300,0,0
S3354,300,0,0
S3355,0,0,0
S3356,0,0,0
S3357,300,0,0
S3358,200,0,1
S3359,300,0,1
S3360,100,0,1
S3361,300,0,0
S3362,300,0,0
S3363,0,0,0
S3364,100,0,0
S3365,100,1,1
S3366,300,0,0
S3367,100,1,0
S3368,300,0,1
S3369,300,0,0
S3370,200,0,1
S3371,0,0,0
S3372,300,0,1
S3373,100,0,0
S3374,0,0,0
S3375,0,0,0
S3376,0,0,0
S3377,100,0,0
S3378,0,0,0
S3379,100,0,0
S3380,200,0,0
S3381,300,0,1
S3382,100,0,1
S3383,200,0,1
S3384,0,0,0
S3385,200,0,0
S3386,200,0,0
S3387,200,0,0
S3388,100,0,0
S3389,200,0,1
S3390,0,0,0
S3391,300,0,0
S3392,200,0,0
S3393,100,0,0
S3394,300,0,1
S3395,0,0,0
S3396,200,0,1
S3397,300,0,1
S3398,300,0,1
S3399,300,1,0
S3400,0,0,0
S3401,0,0,0
S3402,300,0,0
S3403,300,0,0
S3404,200,0,1
S3405,0,0,0
S3406,0,0,0
S3407,100,0,1
S3408,100,0,1
S3409,0,0,0
S3410,0,0,0
S3411,200,0,1
S3412,300,1,0
S3413,0,0,0
S3414,200,0,0
S3415,0,0,0
S3416,300,0,0
S3417,300,0,0
S3418,0,0,0
S3419,200,0,0
S3420,0,0,0
S3421,0,0,0
S3422,0,0,0
S3423,200,0,0
S3424,100,0,0
S3425,100,0,0
S3426,200,0,1
S3427,100,1,0
S3428,100,0,1
S3429,0,0,0
S3430,100,0,0
S3431,300,0,1
S3432,300,0,0
S3433,300,0,0
S3434,200,0,0
S3435,200,0,0
S3436,300,0,0
S3437,300,0,0
S3438,300,0,0
S3439,300,1,0
S3440,300,0,1
S3441,200,0,0
S3442,300,0,0
S3443,100,0,0
S3444,0,0,0
S3445,100,0,0
S3446,0,0,0
S3447,200,0,0
S3448,0,0,0
S3449,100,0,0
S3450,300,0,1
S3451,200,0,0
S3452,0,0,0
S3453,0,0,0
S3454,0,0,0
S3455,100,0,0
S3456,200,0,1
S3457,100,0,1
S3458,300,0,0
S3459,300,0,0
S3460,0,0,0
S3461,0,0,0
S3462,0,0,0
S3463,200,0,0
S3464,0,0,0
S3465,0,0,0
S3466,300,0,1
S3467,200,0,0
S3468,0,0,0
S3469,300,0,0
S3470,300,0,0
S3471,300,0,0
S3472,300,0,1
S3473,0,0,0
S3474,0,0,0
S3475,0,0,0
S3476,300,0,0
S3477,200,0,1
S3478,300,0,1
S3479,200,0,0
S3480,200,1,0
S3481,300,0,0
S3482,100,0,0
S3483,300,0,0
S3484,100,0,1
S3485,100,0,0
S3486,0,0,0
S3487,200,0,1
S3488,100,0,0
S3489,100,0,0
S3490,300,1,0
S3491,100,0,0
S3492,0,0,0
S3493,300,0,0
S3494,100,0,0
S3495,300,0,0
S3496,0,0,0
S3497,300,0,0
S3498,100,0,0
S3499,200,0,0
S3500,0,0,0
S3501,100,0,0
S3502,0,0,0
S3503,100,0,0
S3504,0,0,0
S3505,200,1,0
S3506,200,0,0
S3507,300,0,1
S3508,300,0,1
S3509,100,0,1
S3510,300,0,0
S3511,100,0,0
S3512,200,0,1
S3513,200,0,0
S3514,100,0,1
S3515,300,0,0
S3516,300,0,0
S3517,0,0,0
S3518,0,0,0
S3519,100,0,0
S3520,200,0,1
S3521,300,0,0
S3522,100,0,0
S3523,100,0,0
S3524,300,0,0
S3525,200,0,0
S3526,200,1,0
S3527,0,0,0
S3528,100,0,0
S3529,100,0,0
S3530,300,0,1
S3531,300,0,1
S3532,0,0,0
S3533,0,0,0
S3534,200,0,1
S3535,100,1,1
S3536,0,0,0
S3537,0,0,0
S3538,300,0,0
S3539,100,0,0
S3540,200,0,0
S3541,200,1,0
S3542,0,0,0
S3543,200,0,0
S3544,0,0,0
S3545,300,1,0
S3546,100,0,1
S3547,100,0,0
S3548,200,0,0
S3549,100,0,0
S3550,0,0,0
S3551,200,0,1
S3552,300,0,1
S3553,300,0,1
S3554,200,0,1
S3555,100,0,1
S3556,100,0,1
S3557,100,0,0
S3558,200,0,1
S3559,100,0,0
S3560,200,0,0
S3561,0,0,0
S3562,300,0,0
S3563,0,0,0
S3564,0,0,0
S3565,100,0,0
S3566,100,0,1
S3567,0,0,0
S3568,0,0,0
S3569,100,0,0
S3570,100,0,0
S3571,0,0,0
S3572,300,0,0
S3573,100,0,1
S3574,200,0,0
S3575,300,0,0
S3576,100,0,0
S3577,200,0,0
S3578,300,0,0
S3579,0,0,0
S3580,0,0,0
S3581,200,0,0
S3582,200,0,0
S3583,100,0,0
S3584,100,0,1
S3585,200,0,0
S3586,0,0,0
S3587,100,1,1
S3588,0,0,0
S3589,0,0,0
S3590,0,0,0
S3591,300,0,1
S3592,100,0,0
S3593,100,0,0
S3594,100,0,0
S3595,300,0,1
S3596,200,0,0
S3597,100,0,0
S3598,100,0,0
S3599,300,0,1
S3600,100,0,0
S3601,100,0,0
S3602,300,0,0
S3603,0,0,0
S3604,100,0,0
S3605,0,0,0
S3606,0,0,0
S3607,300,0,0
S3608,200,0,0
S3609,300,0,1
S3610,0,0,0
S3611,100,0,0
S3612,0,0,0
S3613,100,0,0
S3614,300,0,0
S3615,100,0,1
S3616,300,0,0
S3617,200,0,0
S3618,300,0,0
S3619,300,0,0
S3620,0,0,0
S3621,200,0,0
S3622,0,0,0
S3623,200,0,0
S3624,100,0,0
S3625,300,0,0
S3626,0,0,0
S3627,200,0,0
S3628,100,0,0
S3629,0,0,0
S3630,300,1,1
S3631,200,0,0
S3632,200,0,0
S3633,0,0,0
S3634,100,0,1
S3635,300,0,0
S3636,0,0,0
S3637,0,0,0
S3638,100,0,0
S3639,100,0,1
S3640,0,0,0
S3641,0,0,0
S3642,300,0,1
S3643,300,0,0
S3644,300,0,1
S3645,200,0,0
S3646,300,0,0
S3647,300,0,1
S3648,200,0,1
S3649,300,0,1
S3650,0,0,0
S3651,100,0,0
S3652,200,1,0
S3653,200,0,1
S3654,200,0,1
S3655,100,0,1
S3656,300,0,1
S3657,0,0,0
S3658,300,0,0
S3659,0,0,0
S3660,0,0,0
S3661,0,0,0
S3662,0,0,0
S3663,300,0,0
S3664,200,0,0
S3665,100,0,0
S3666,0,0,0
S3667,300,1,1
S3668,300,0,1
S3669,300,0,0
S3670,0,0,0
S3671,200,0,1
S3672,300,0,1
S3673,0,0,0
S3674,0,0,0
S3675,300,0,0
S3676,200,1,0
S3677,0,0,0
S3678,200,0,0
S3679,100,0,0
S3680,0,0,0
S3681,300,0,0
S3682,0,0,0
S3683,300,0,0
S3684,0,0,0
S3685,0,0,0
S3686,0,0,0
S3687,300,0,0
S3688,300,0,0
S3689,300,0,0
S3690,200,0,1
S3691,200,0,1
S3692,100,0,0
S3693,200,0,0
S3694,300,0,0
S3695,200,0,0
S3696,0,0,0
S3697,200,0,0
S3698,100,0,1
S3699,300,0,0
S3700,300,0,0
S3701,100,0,1
S3702,200,0,0
S3703,200,0,0
S3704,100,0,0
S3705,0,0,0
S3706,300,0,0
S3707,200,0,0
S3708,200,0,0
S3709,300,0,0
S3710,100,0,1
S3711,300,0,1
S3712,100,0,0
S3713,0,0,0
S3714,100,0,1
S3715,200,0,0
S3716,200,0,0
S3717,200,0,0
S3718,200,0,1
S3719,0,0,0
S3720,300,0,0
S3721,0,0,0
S3722,300,0,1
S3723,300,0,0
S3724,100,0,0
S3725,0,0,0
S3726,0,0,0
S3727,300,0,0
S3728,300,0,0
S3729,100,0,0
S3730,300,0,0
S3731,100,0,1
S3732,100,0,0
S3733,100,0,1
S3734,100,0,0
S3735,200,0,0
S3736,0,0,0
S3737,200,0,0
S3738,200,0,0
S3739,300,0,0
S3740,100,0,1
S3741,0,0,0
S3742,100,0,1
S3743,200,0,0
S3744,100,0,1
S3745,0,0,0
S3746,0,0,0
S3747,100,1,0
S3748,0,0,0
S3749,100,0,0
S3750,200,0,1
S3751,0,0,0
S3752,200,0,1
S3753,200,0,0
S3754,0,0,0
S3755,200,0,0
S3756,0,0,0
S3757,0,0,0
S3758,0,0,0
S3759,300,0,0
S3760,300,0,0
S3761,0,0,0
S3762,0,0,0
S3763,0,0,0
S3764,0,0,0
S3765,100,0,1
S3766,300,0,1
S3767,100,0,0
S3768,100,0,0
S3769,0,0,0
S3770,0,0,0
S3771,300,0,0
S3772,0,0,0
S3773,300,0,0
S3774,300,0,0
S3775,300,1,0
S3776,200,0,0
S3777,0,0,0
S3778,300,0,0
S3779,200,0,1
S3780,0,0,0
S3781,100,0,1
S3782,300,0,0
S3783,100,0,0
S3784,300,0,0
S3785,100,0,0
S3786,0,0,0
S3787,0,0,0
S3788,200,0,0
S3789,300,0,0
S3790,0,0,0
S3791,100,0,1
S3792,0,0,0
S3793,300,0,1
S3794,0,0,0
S3795,100,0,0
S3796,200,0,1
S3797,0,0,0
S3798,100,0,0
S3799,100,0,0
S3800,300,0,0
S3801,300,0,0
S3802,0,0,0
S3803,0,0,0
S3804,0,0,0
S3805,300,0,0
S3806,200,0,0
S3807,100,0,1
S3808,200,0,0
S3809,300,0,0
S3810,200,0,0
S3811,0,0,0
S3812,0,0,0
S3813,0,0,0
S3814,200,0,0
S3815,100,0,0
S3816,200,0,1
S3817,0,0,0
S3818,100,0,0
S3819,300,0,0
S3820,300,0,0
S3821,300,0,1
S3822,100,0,1
S3823,0,0,0
S3824,0,0,0
S3825,300,0,0
S3826,100,0,0
S3827,0,0,0
S3828,100,0,1
S3829,100,0,0
S3830,200,0,0
S3831,100,0,0
S3832,300,0,0
S3833,0,0,0
S3834,0,0,0
S3835,300,0,0
S3836,300,0,1
S3837,300,1,0
S3838,100,0,0
S3839,0,0,0
S3840,100,1,0
S3841,200,0,0
S3842,0,0,0
S3843,100,0,0
S3844,300,0,0
S3845,200,0,0
S3846,300,0,0
S3847,200,0,0
S3848,300,0,1
S3849,100,0,0
S3850,300,0,0
S3851,300,0,0
S3852,300,0,0
S3853,0,0,0
S3854,200,0,0
S3855,100,0,0
S3856,0,0,0
S3857,300,0,0
S3858,0,0,0
S3859,100,0,1
S3860,100,1,0
S3861,0,0,0
S3862,100,0,1
S3863,200,0,0
S3864,100,0,0
S3865,100,0,0
S3866,300,0,0
S3867,100,0,0
S3868,100,0,1
S3869,200,0,0
S3870,0,0,0
S3871,0,0,0
S3872,0,0,0
S3873,0,0,0
S3874,100,0,0
S3875,100,0,0
S3876,200,0,0
S3877,0,0,0
S3878,100,0,0
S3879,0,0,0
S3880,100,0,0
S3881,100,1,0
S3882,200,0,0
S3883,100,0,0
S3884,200,0,0
S3885,100,1,0
S3886,200,0,0
S3887,300,0,1
S3888,0,0,0
S3889,200,0,0
S3890,100,0,0
S3891,100,0,0
S3892,0,0,0
S3893,100,0,0
S3894,200,0,1
S3895,100,0,0
S3896,100,0,0
S3897,100,0,0
S3898,100,0,0
S3899,0,0,0
S3900,100,0,0
S3901,300,0,0
S3902,0,0,0
S3903,300,0,0
S3904,0,0,0
S3905,300,0,0
S3906,0,0,0
S3907,100,0,1
S3908,200,0,0
S3909,200,0,0
S3910,200,0,0
S3911,200,0,1
S3912,0,0,0
S3913,100,0,0
S3914,100,0,1
S3915,100,0,0
S3916,0,0,0
S3917,100,0,1
S3918,0,0,0
S3919,0,0,0
S3920,200,0,0
S3921,0,0,0
S3922,0,0,0
S3923,0,0,0
S3924,0,0,0
S3925,200,0,0
S3926,300,0,0
S3927,100,0,1
S3928,200,0,0
S3929,0,0,0
S3930,200,1,0
S3931,300,0,0
S3932,300,0,0
S3933,100,0,0
S3934,100,0,1
S3935,0,0,0
S3936,0,0,0
S3937,200,0,0
S3938,100,0,0
S3939,100,0,0
S3940,200,0,0
S3941,300,0,0
S3942,0,0,0
S3943,200,0,0
S3944,0,0,0
S3945,0,0,0
S3946,0,0,0
S3947,100,0,0
S3948,0,0,0
S3949,100,0,1
S3950,200,1,0
S3951,300,1,1
S3952,300,0,0
S3953,300,0,1
S3954,0,0,0
S3955,200,0,0
S3956,200,0,1
S3957,300,0,0
S3958,100,1,1
S3959,300,0,1
S3960,200,0,0
S3961,200,0,1
S3962,300,0,1
S3963,300,0,1
S3964,0,0,0
S3965,100,0,0
S3966,100,0,1
S3967,0,0,0
S3968,300,0,0
S3969,100,0,1
S3970,100,0,0
S3971,300,0,0
S3972,200,0,1
S3973,0,0,0
S3974,100,0,0
S3975,0,0,0
S3976,300,0,0
S3977,0,0,0
S3978,200,0,0
S3979,200,0,0
S3980,100,0,0
S3981,100,0,0
S3982,300,0,0
S3983,300,0,0
S3984,0,0,0
S3985,0,0,0
S3986,200,0,0
S3987,0,0,0
S3988,200,0,1
S3989,200,0,0
S3990,200,0,0
S3991,200,0,1
S3992,200,0,0
S3993,200,0,1
S3994,100,0,0
S3995,0,0,0
S3996,100,0,0
S3997,300,0,0
S3998,100,0,1
S3999,0,0,0
S4000,0,0,0
S4001,200,0,0
S4002,0,0,0
S4003,100,0,0
S4004,0,0,0
S4005,300,0,1
S4006,100,0,0
S4007,200,1,1
S4008,100,0,0
S4009,100,0,0
S4010,0,0,0
S4011,100,0,0
S4012,200,0,0
S4013,100,0,0
S4014,300,0,1
S4015,0,0,0
S4016,200,0,0
S4017,100,0,0
S4018,300,0,0
S4019,200,0,1
S4020,100,0,0
S4021,100,0,1
S4022,100,0,0
S4023,200,0,0
S4024,100,0,1
S4025,300,0,0
S4026,100,0,1
S4027,300,1,1
S4028,100,0,0
S4029,200,1,0
S4030,200,0,1
S4031,100,0,1
S4032,0,0,0
S4033,100,0,0
S4034,100,0,1
S4035,200,0,0
S4036,0,0,0
S4037,100,0,1
S4038,300,0,0
S4039,200,0,0
S4040,300,0,1
S4041,200,0,0
S4042,0,0,0
S4043,200,0,0
S4044,100,0,1
S4045,200,0,0
S4046,300,0,0
S4047,200,0,0
S4048,300,1,0
S4049,0,0,0
S4050,100,0,1
S4051,0,0,0
S4052,300,0,0
S4053,100,0,1
S4054,100,0,0
S4055,200,1,0
S4056,300,0,0
S4057,100,0,0
S4058,0,0,0
S4059,200,0,1
S4060,300,0,0
S4061,300,0,1
S4062,0,0,0
S4063,100,0,0
S4064,100,0,0
S4065,100,0,0
S4066,0,0,0
S4067,300,0,0
S4068,100,0,1
S4069,0,0,0
S4070,100,0,0
S4071,300,0,0
S4072,300,0,0
S4073,300,0,0
S4074,100,0,1
S4075,200,0,1
S4076,100,0,0
S4077,100,0,0
S4078,0,0,0
S4079,200,0,1
S4080,0,0,0
S4081,300,0,0
S4082,300,0,0
S4083,200,0,0
S4084,0,0,0
S4085,100,0,0
S4086,300,0,0
S4087,300,0,0
S4088,0,0,0
S4089,200,0,0
S4090,100,0,0
S4091,100,0,0
S4092,0,0,0
S4093,200,0,0
S4094,0,0,0
S4095,100,0,0
S4096,100,0,0
S4097,100,0,0
S4098,100,0,1
S4099,300,0,1
S4100,300,0,0
S4101,100,0,1
S4102,0,0,0
S4103,300,0,1
S4104,200,0,0
S4105,100,0,0
S4106,300,0,0
S4107,100,0,0
S4108,200,0,0
S4109,0,0,0
S4110,0,0,0
S4111,0,0,0
S4112,200,0,0
S4113,0,0,0
S4114,0,0,0
S4115,200,0,1
S4116,200,0,1
S4117,300,0,0
S4118,100,0,1
S4119,0,0,0
S4120,200,0,0
S4121,200,0,0
S4122,0,0,0
S4123,0,0,0
S4124,200,0,0
S4125,100,0,0
S4126,100,0,1
S4127,300,0,1
S4128,300,0,0
S4129,200,0,0
S4130,0,0,0
S4131,300,0,0
S4132,0,0,0
S4133,0,0,0
S4134,300,0,1
S4135,0,0,0
S4136,100,0,0
S4137,100,0,1
S4138,100,0,0
S4139,200,0,1
S4140,0,0,0
S4141,100,0,0
S4142,100,0,1
S4143,200,0,1
S4144,200,0,0
S4145,200,0,1
S4146,0,0,0
S4147,300,0,1
S4148,300,0,1
S4149,0,0,0
S4150,300,1,1
S4151,100,0,0
S4152,100,0,0
S4153,300,0,0
S4154,100,0,1
S4155,200,0,1
S4156,100,0,1
S4157,200,0,0
S4158,0,0,0
S4159,200,0,1
S4160,0,0,0
S4161,100,0,0
S4162,300,0,1
S4163,100,0,1
S4164,100,0,0
S4165,100,0,0
S4166,0,0,0
S4167,300,0,0
S4168,100,0,0
S4169,200,0,1
S4170,100,0,1
S4171,300,0,1
S4172,300,0,0
S4173,200,0,0
S4174,200,0,0
S4175,100,0,0
S4176,0,0,0
S4177,100,0,0
S4178,100,0,1
S4179,100,0,0
S4180,0,0,0
S4181,100,0,0
S4182,100,0,0
S4183,200,0,0
S4184,100,0,0
S4185,300,0,0
S4186,200,1,0
S4187,0,0,0
S4188,0,0,0
S4189,100,0,0
S4190,100,0,0
S4191,0,0,0
S4192,300,0,0
S4193,200,0,0
S4194,200,0,0
S4195,100,1,0
S4196,100,0,0
S4197,100,0,0
S4198,200,0,0
S4199,100,0,0
S4200,0,0,0
S4201,0,0,0
S4202,100,0,1
S4203,0,0,0
S4204,200,0,0
S4205,200,0,1
S4206,0,0,0
S4207,200,0,0
S4208,0,0,0
S4209,100,0,0
S4210,300,1,0
S4211,300,0,0
S4212,0,0,0
S4213,100,0,1
S4214,200,0,0
S4215,300,0,0
S4216,200,0,1
S4217,100,0,0
S4218,200,0,0
S4219,100,0,0
S4220,300,0,0
S4221,200,0,0
S4222,100,0,1
S4223,300,0,0
S4224,0,0,0
S4225,0,0,0
S4226,200,0,0
S4227,100,1,0
S4228,100,0,1
S4229,200,1,1
S4230,100,0,0
S4231,0,0,0
S4232,100,0,1
S4233,100,0,0
S4234,300,0,0
S4235,200,0,0
S4236,0,0,0
S4237,300,0,0
S4238,100,0,0
S4239,300,0,0
S4240,0,0,0
S4241,100,0,0
S4242,100,0,0
S4243,200,0,1
S4244,100,0,0
S4245,0,0,0
S4246,300,0,0
S4247,100,0,0
S4248,100,0,0
S4249,300,0,0
S4250,100,0,0
S4251,0,0,0
S4252,200,0,0
S4253,300,0,0
S4254,200,0,0
S4255,0,0,0
S4256,200,0,0
S4257,300,0,0
S4258,0,0,0
S4259,200,0,0
S4260,0,0,0
S4261,300,0,1
S4262,300,0,0
S4263,200,0,0
S4264,300,1,1
S4265,0,0,0
S4266,0,0,0
S4267,0,0,0
S4268,200,0,0
S4269,100,0,0
S4270,200,1,0
S4271,100,0,0
S4272,300,0,1
S4273,0,0,0
S4274,300,0,0
S4275,0,0,0
S4276,200,0,0
S4277,0,0,0
S4278,300,0,0
S4279,100,0,1
S4280,0,0,0
S4281,300,0,1
S4282,100,0,1
S4283,300,0,0
S4284,0,0,0
S4285,100,0,0
S4286,300,0,0
S4287,0,0,0
S4288,300,0,1
S4289,200,0,0
